feat-count,application,laptop,cpu,gpu,storage,ram,battery,score
5,Display - White Point,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,6296
5,Display - White Point,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,6243
5,Display - White Point,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB SSD,16GB DDR3L,50Wh,6102
5,Dota 2 Reborn - Enthusiast,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,168.9
5,Dota 2 Reborn - Enthusiast,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,93
5,Dota 2 Reborn - Enthusiast,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,34.1
5,Dota 2 Reborn - Enthusiast,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,32.95
5,Dota 2 Reborn - Enthusiast,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,29.7
5,Dota 2 Reborn - Enthusiast,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,25.63
5,Dota 2 Reborn - Enthusiast,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,24.1
5,Dota 2 Reborn - Mainstream,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,42.73
5,Dota 2 Reborn - Mainstream,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,42.4
5,Dota 2 Reborn - Mainstream,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,38.6
5,Dota 2 Reborn - Mainstream,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,36.81
5,Dota 2 Reborn - Mainstream,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,34.9
5,Dota 2 Reborn - Value,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,82.1
5,Dota 2 Reborn - Value,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,81.5
5,Dota 2 Reborn - Value,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,79.64
5,Dota 2 Reborn - Value,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,58.9
5,Dota 2 Reborn - Value,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,58.4
5,Dota 2 Reborn - Value,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB SSD,16GB,55Wh,44.5
5,Dota 2 Reborn - Value,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,31.84
5,Dragon Age: Inquisition - Enthusiast,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,115.38
5,Dragon Age: Inquisition - Enthusiast,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,80
5,Dragon Age: Inquisition - Enthusiast,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,51
5,Dragon Age: Inquisition - Enthusiast,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,50.66
5,Dragon Age: Inquisition - Mainstream,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,156.78
5,Dragon Age: Inquisition - Mainstream,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,97.1
5,Dragon Age: Inquisition - Mainstream,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,86
5,Dragon Age: Inquisition - Mainstream,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,81.96
5,Dragon Age: Inquisition - Value,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,178.44
5,Dragon Age: Inquisition - Value,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,138.4
5,Dragon Age: Inquisition - Value,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,100
5,Dragon Age: Inquisition - Value,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,99.24
5,F1 2019 - Value,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,52
5,F1 2019 - Value,Dell XPS 13 (9300) FHD,Core i7-1065G7,,256GB SSD,16GB,52Wh,31
5,Futuremark 3DMark 11,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,20732
5,Futuremark 3DMark 11,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,14333
5,Futuremark 3DMark 11,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,12015
5,Futuremark 3DMark 11,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,11261
5,Futuremark 3DMark 11,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,9079
5,Futuremark 3DMark 11,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB SSD,8GB,70Wh,6736
5,Futuremark 3DMark 11,Alienware 17,Core i7-4800MQ,GTX 780M,256GB SSD,16GB,87Wh,6522
5,Futuremark 3DMark 11,Clevo P170EM GTX 680M (306.97),Core i7-3720QM,HD4000/GTX680M,256GB SSD,8GB,77Wh,5813
5,Futuremark 3DMark 11,Clevo P170EM HD 7970M,Core i7-3720QM,HD4000/HD7970M,256GB SSD,8GB,77Wh,5792
5,Futuremark 3DMark 11,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB SSD,8GB,70Wh,4025
5,Futuremark 3DMark 11,HP EliteBook 8760w,Core i7-2820QM,Quadro 5010M,256GB SSD,16GB,83Wh,2977
5,Futuremark 3DMark 11,Acer TimelineU M3-581TG-9326,Core i7-2637M,GT 640M,256GB SSD,4GB,55Wh,1822
5,Futuremark 3DMark 11,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,1584
5,Futuremark 3DMark 11,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,1579
5,Futuremark 3DMark 11,Razer Blade,Core i7-2640M,GT 555M,256GB SSD,8GB,60Wh,1563
5,Futuremark 3DMark 11,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,1372
5,Futuremark 3DMark 11,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,1295
5,Futuremark 3DMark 11,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB SSD,16GB DDR3L,50Wh,1267
5,Futuremark 3DMark 11,Sony Vaio Z2 (w/ Dock and Battery Slice),Core i7-2620M,HD 6650M,256GB SSD,4GB,94Wh (45+49),1255
5,Futuremark 3DMark 11,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,1212
5,Futuremark 3DMark 11,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,1193
5,Futuremark 3DMark 11,Apple 13-inch MacBook Air (Early 2014),Core i5-4260U,HD 5000,256GB SSD,4GB,54Wh,1074
5,Futuremark 3DMark 11,Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB SSD,8GB,42Wh,981
5,Futuremark 3DMark 11,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,918
5,Futuremark 3DMark 11,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,914
5,Futuremark 3DMark 11,Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB SSD,8GB,42Wh,851
5,Futuremark 3DMark 11,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,795
5,Futuremark 3DMark 11,Toshiba Kirabook,Core i7-3537U,HD 4000,256GB SSD,8GB,52Wh,667
5,Futuremark 3DMark 11,Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB SSD,6GB,36Wh,658
5,Futuremark 3DMark 11,Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB SSD,8GB,47Wh,654
5,Futuremark 3DMark 11,Dell XPS 12,Core i7-3517U,HD 4000,256GB SSD,8GB,47Wh,642
5,Futuremark 3DMark 11,AMD Kabini (SSD),A4-5000M,8830M,256GB SSD,4GB,48Wh,580
5,Futuremark 3DMark Cloud Gate,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,31127
5,Futuremark 3DMark Cloud Gate,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,25150
5,Futuremark 3DMark Cloud Gate,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,24605
5,Futuremark 3DMark Cloud Gate,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,22631
5,Futuremark 3DMark Cloud Gate,Alienware 17,Core i7-4800MQ,GTX 780M,256GB SSD,16GB,87Wh,18833
5,Futuremark 3DMark Cloud Gate,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,15881
5,Futuremark 3DMark Cloud Gate,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB SSD,8GB,70Wh,15584
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,13374
5,Futuremark 3DMark Cloud Gate,iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB SSD,16GB,64Wh,12436
5,Futuremark 3DMark Cloud Gate,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB SSD,8GB,70Wh,12061
5,Futuremark 3DMark Cloud Gate,Dell XPS 13 (9300) FHD,Core i7-1065G7,,256GB SSD,16GB,52Wh,11769
5,Futuremark 3DMark Cloud Gate,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,8876
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,8452
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,7975
5,Futuremark 3DMark Cloud Gate,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB SSD,16GB DDR3L,50Wh,6112
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,5984
5,Futuremark 3DMark Cloud Gate,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,5920
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,5828
5,Futuremark 3DMark Cloud Gate,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,5354
5,Futuremark 3DMark Cloud Gate,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,5063
5,Futuremark 3DMark Cloud Gate,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB SSD,16GB,55Wh,5014
5,Futuremark 3DMark Cloud Gate,Apple 13-inch MacBook Air (Early 2014),Core i5-4260U,HD 5000,256GB SSD,4GB,54Wh,4710
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB SSD,8GB,42Wh,4560
5,Futuremark 3DMark Cloud Gate,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,4400
5,Futuremark 3DMark Cloud Gate,Acer Aspire S7-392 (Haswell ULT),Core i7-4500U,HD 4400,256GB SSD,8GB,46Wh,4388
5,Futuremark 3DMark Cloud Gate,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,4327
5,Futuremark 3DMark Cloud Gate,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,4251
5,Futuremark 3DMark Cloud Gate,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,4232
5,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB SSD,8GB,42Wh,4130
5,Futuremark 3DMark Cloud Gate,Toshiba Kirabook,Core i7-3537U,HD 4000,256GB SSD,8GB,52Wh,3868
5,Futuremark 3DMark Cloud Gate,Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB SSD,6GB,36Wh,3865
5,Futuremark 3DMark Cloud Gate,Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB SSD,8GB,47Wh,3807
5,Futuremark 3DMark Cloud Gate,Dell XPS 12,Core i7-3517U,HD 4000,256GB SSD,8GB,47Wh,3721
5,Futuremark 3DMark Cloud Gate,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,3685
5,Futuremark 3DMark Cloud Gate,AMD Kabini (SSD),A4-5000M,8830M,256GB SSD,4GB,48Wh,2159
5,Futuremark 3DMark Fire Strike,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,16659
5,Futuremark 3DMark Fire Strike,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,12680
5,Futuremark 3DMark Fire Strike,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,8451
5,Futuremark 3DMark Fire Strike,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,8432
5,Futuremark 3DMark Fire Strike,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,6466
5,Futuremark 3DMark Fire Strike,Alienware 17,Core i7-4800MQ,GTX 780M,256GB SSD,16GB,87Wh,4937
5,Futuremark 3DMark Fire Strike,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB SSD,8GB,70Wh,4200
5,Futuremark 3DMark Fire Strike,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,2825
5,Futuremark 3DMark Fire Strike,Dell XPS 13 (9300) FHD,Core i7-1065G7,,256GB SSD,16GB,52Wh,2514
5,Futuremark 3DMark Fire Strike,iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB SSD,16GB,64Wh,2395
5,Futuremark 3DMark Fire Strike,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB SSD,8GB,70Wh,2253
5,Futuremark 3DMark Fire Strike,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,1167
5,Futuremark 3DMark Fire Strike,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,1138
5,Futuremark 3DMark Fire Strike,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,1104
5,Futuremark 3DMark Fire Strike,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB SSD,16GB DDR3L,50Wh,919
5,Futuremark 3DMark Fire Strike,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,859
5,Futuremark 3DMark Fire Strike,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,857
5,Futuremark 3DMark Fire Strike,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,824
5,Futuremark 3DMark Fire Strike,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,759
5,Futuremark 3DMark Fire Strike,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,754
5,Futuremark 3DMark Fire Strike,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,748
5,Futuremark 3DMark Fire Strike,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB SSD,16GB,55Wh,736
5,Futuremark 3DMark Fire Strike,Apple 13-inch MacBook Air (Early 2014),Core i5-4260U,HD 5000,256GB SSD,4GB,54Wh,726
5,Futuremark 3DMark Fire Strike,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,650
5,Futuremark 3DMark Fire Strike,Acer Aspire S7-392 (Haswell ULT),Core i7-4500U,HD 4400,256GB SSD,8GB,46Wh,649
5,Futuremark 3DMark Fire Strike,Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB SSD,8GB,42Wh,643
5,Futuremark 3DMark Fire Strike,Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB SSD,8GB,42Wh,642
5,Futuremark 3DMark Fire Strike,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,609
5,Futuremark 3DMark Fire Strike,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,589
5,Futuremark 3DMark Fire Strike,Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB SSD,8GB,47Wh,549
5,Futuremark 3DMark Fire Strike,Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB SSD,6GB,36Wh,544
5,Futuremark 3DMark Fire Strike,Toshiba Kirabook,Core i7-3537U,HD 4000,256GB SSD,8GB,52Wh,542
5,Futuremark 3DMark Fire Strike,Dell XPS 12,Core i7-3517U,HD 4000,256GB SSD,8GB,47Wh,507
5,Futuremark 3DMark Fire Strike,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,470
5,Futuremark 3DMark Fire Strike,AMD Kabini (SSD),A4-5000M,8830M,256GB SSD,4GB,48Wh,310
5,Futuremark 3DMark Sky Diver,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,36294
5,Futuremark 3DMark Sky Diver,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,26885
5,Futuremark 3DMark Sky Diver,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,22387
5,Futuremark 3DMark Sky Diver,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,21996
5,Futuremark 3DMark Sky Diver,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,17760
5,Futuremark 3DMark Sky Diver,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB SSD,8GB,70Wh,13242
5,Futuremark 3DMark Sky Diver,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,9688
5,Futuremark 3DMark Sky Diver,Dell XPS 13 (9300) FHD,Core i7-1065G7,,256GB SSD,16GB,52Wh,8221
5,Futuremark 3DMark Sky Diver,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,4744
5,Futuremark 3DMark Sky Diver,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,4494
5,Futuremark 3DMark Sky Diver,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,4431
5,Futuremark 3DMark Sky Diver,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,3639
5,Futuremark 3DMark Sky Diver,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,3631
5,Futuremark 3DMark Sky Diver,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,3100
5,Futuremark 3DMark Sky Diver,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB SSD,16GB,55Wh,2828
5,Futuremark 3DMark Sky Diver,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,2806
5,Futuremark 3DMark Sky Diver,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,2783
5,Futuremark 3DMark Sky Diver,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,2747
5,Futuremark 3DMark Sky Diver,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,2728
5,Futuremark 3DMark Sky Diver,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,2460
5,Futuremark 3DMark Sky Diver,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,2273
5,Futuremark 3DMark Sky Diver,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,1624
5,GFXBench 3.0 Manhattan Offscreen 1080p,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,572.55
5,GFXBench 3.0 Manhattan Offscreen 1080p,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,452.26
5,GFXBench 3.0 Manhattan Offscreen 1080p,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,367
5,GFXBench 3.0 Manhattan Offscreen 1080p,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,342.5
5,GFXBench 3.0 Manhattan Offscreen 1080p,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,317.73
5,GFXBench 3.0 Manhattan Offscreen 1080p,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,71.3
5,GFXBench 3.0 Manhattan Offscreen 1080p,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,47.37
5,GFXBench 3.0 Manhattan Offscreen 1080p,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,46.81
5,GFXBench 3.0 Manhattan Offscreen 1080p,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,42.2
5,GFXBench 3.0 Manhattan Offscreen 1080p,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,40.26
5,GFXBench 3.0 Manhattan Offscreen 1080p,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,38.92
5,GFXBench 3.0 Manhattan Offscreen 1080p,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,38.66
5,GFXBench 3.0 Manhattan Offscreen 1080p,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,32.05
5,GFXBench 3.0 Manhattan Offscreen 1080p,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,30.24
5,GFXBench 3.0 Manhattan Offscreen 1080p,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,27.16
5,GFXBench 3.0 T-Rex Offscreen 1080p,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,1677.1
5,GFXBench 3.0 T-Rex Offscreen 1080p,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,1183
5,GFXBench 3.0 T-Rex Offscreen 1080p,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,864.45
5,GFXBench 3.0 T-Rex Offscreen 1080p,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,684.5
5,GFXBench 3.0 T-Rex Offscreen 1080p,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,656.83
5,GFXBench 3.0 T-Rex Offscreen 1080p,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,135.1
5,GFXBench 3.0 T-Rex Offscreen 1080p,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,90.49
5,GFXBench 3.0 T-Rex Offscreen 1080p,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,89.9
5,GFXBench 3.0 T-Rex Offscreen 1080p,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,75.17
5,GFXBench 3.0 T-Rex Offscreen 1080p,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,74.41
5,GFXBench 3.0 T-Rex Offscreen 1080p,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,74.32
5,GFXBench 3.0 T-Rex Offscreen 1080p,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,73.57
5,GFXBench 3.0 T-Rex Offscreen 1080p,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,59.73
5,GFXBench 3.0 T-Rex Offscreen 1080p,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,55.71
5,GFXBench 3.0 T-Rex Offscreen 1080p,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,48.36
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,27.7
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Dell XPS 13 (9300) FHD,Core i7-1065G7,,256GB SSD,16GB,52Wh,27.5
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,11.8
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,11.35
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,10.9
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB SSD,16GB,55Wh,10.7
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,6.43
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,27.7
